id,title,description,product_type,alias,mrp,price_display_amount,discount_percentage,product_tags,product_collections
16809,Angelina|Cotton Tiered Skirt,"Thereâ€™s something so effortlessly playful about this white tiered skirt featuring a smocked waist. Crafted from soft cotton, stay comfortable while you shimmy shimmy on the dance floor. And cotton is a more sustainable choice, so itâ€™s a big YAY!",Skirt,virgio,2440,2440,0,"Colour:Ecru White, Fabric:Cotton, Gender:Women, GID_VWWSK24160027, GroupID:VWWSK24160027, Print:Embroidered, StyleID:VWWSK2416002701","ALL COLLECTIONS, Boho'Scape, Bottomwear veronica, Brunch Ready, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Essential Closet, Flash Sale, Flat 20% Edit, Floral Collection, Hidden Gems, Hidden Gems 1, Kalki Koechlin | Shop The Look, Kinnari's Picks, Mira's Casual Wardrobe, Natural Fabrics, Pink Snow, Romance Yourself, Skirts | Shorts, Styles for Content, The Figure, The Figure 8 Closet, The Pear Closet, White Bloom"
16821,Tracey Skirt|Schiffli Mini Skirt,"Make a statement with this cute purple mini skirt wherever you go. Crafted from the softest cotton, this straight skirt promises ultimate comfort while looking super chic. The scallop hemline is a charming detail. And the cotton fabric is kinder to the planet.",Skirt,virgio,1840,1840,0,"Colour:Purple, Fabric:Cotton, Gender:Women, GID_VWWSK24160040, GroupID:VWWSK24160040, Print:Embroidered, StyleID:VWWSK2416004001","ALL COLLECTIONS, Azure Isles, Boho'Scape, Bottomwear veronica, Casual Essentials, Cotton Collection, Date Collection, discount year end sale, Earth-friendly Fabrics, Essential Closet, Festive Essentials, Flash Sale, Hidden Gems, Hidden Gems 1, Just In!, Kalki Koechlin | Shop The Look, Kinnari's Picks, Mira's Casual Wardrobe, Natural Fabrics, Party Wear, Skirts | Shorts, Stripes & Casuals, Summer Capsule, The Figure, The Figure 8 Closet, The Hourglass Closet, The Rakhi Edit, Threads of Freedom, TOP HOURGLASS, Vacation Vibe"
16824,Anastasia Shorts |Cotton Schiffli Shorts,"Slip into these stylish light blue flared mini shorts for a look that's both fashionable and breathable. Crafted from cotton, embroidered in schiffli, they offer comfort and sustainability in one sleek package, making them an essential addition to your wardrobe.",Shorts,virgio,1640,1640,0,"Colour:Light Blue, Fabric:Cotton, Gender:Women, GID_VWWSO24160023, GroupID:VWWSO24160023, Print:Embroidered, StyleID:VWWSO2416002301","ALL COLLECTIONS, Azure Isles, Boho'Scape, Bottomwear veronica, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Essential Closet, Flash Sale, Flat 20% Edit, Hidden Gems, Hidden Gems 1, Kalki Koechlin | Shop The Look, Kinnari's Picks, Midnight Sapphire, Mira's Casual Wardrobe, Natural Fabrics, Shorts, Skirts | Shorts, Styles for Content, The Apple Closet, The Pear Closet"
16828,Nikki Top|Cotton Corset Top,"Just the outfit you need for hot summer days. This light blue crop top with corset detail is an effortlessly glam look. Made from 100% cotton, you can lounge around comfortably in this fit. And it gets better: Cotton is a sustainable choice as compared to polyester. A win-win!",Top,virgio,1540,1540,0,"Colour:Light Blue, Fabric:Cotton, Gender:Women, GID_VWWTO24160015, GroupID:VWWTO24160015, Print:Embroidered, StyleID:VWWTO2416001501","ALL COLLECTIONS, Boho'Scape, Brunch Ready, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Essential Closet, Flash Sale, Flat 20% Edit, Hidden Gems, Hidden Gems 1, Influencers Edit-2, Just In!, Kalki Koechlin | Shop The Look, Kinnari's Picks, Midnight Sapphire, Natural Fabrics, The Figure, The Figure 8 Closet, The Pear Closet, Topwear, Vacation Vibe"
16833,Martha|Broderie Anglais Shirt,"A boxy shirt is an ultimate wardrobe staple. This white boxy shirt featuring a scalloped hem adds an effortless charm to your look. Crafted from 100% smooth cotton, this shirt feels like second skin. What makes it better? Cotton is also a more sustainable choice.",Shirt,virgio,2640,2640,0,"BadgeColour:#FDFDFD, Colour:Ecru White, Fabric:Cotton, Gender:Women, GID_VWWSH24160019, GroupID:VWWSH24160019, Print:Embroidered, StyleID:VWWSH2416001901","ALL COLLECTIONS, Autumn Awaits, Azure Isles, Best Selling, Boho'Scape, Casual Essentials, Cotton Collection, Creator's Edit, Date Collection, Demure Fall, Discount Delights, discount year end sale, Earth-friendly Fabrics, Essential Closet, Festive Essentials, Flash Sale, Inventory, Just In!, Kalki Koechlin | Shop The Look, Mira's Casual Wardrobe, Natural Fabrics, Party Staple Tops, Pink Snow, Shirts and Blouses, Soha's wardrobe, Street Luxe, Stripes & Casuals, Summer Capsule, The Apple Closet, The Classic Edit, The Hourglass Closet, The Rectangle Closet, The Virgio Promise, TOP HOURGLASS, Vacation Vibe, White Bloom, Work Wear"
16848,Phoebe Shorts|Contrast Schiffli Shorts,"Thereâ€™s nothing regular about this pair of white regular shorts that offer both comfort and style. Crafted from cotton and embroidered in a contrast schiffli, they are your new go-to for lounging around. Cotton also makes for a more sustainable choice. Ooh, and it has pockets for your phone or lipstick.",Shorts,virgio,1740,1740,0,"Colour:Ecru  White, Fabric:Cotton, Gender:Women, GID_VWWSO24160039, GroupID:VWWSO24160039, Print:Embroidered, StyleID:VWWSO2416003901","ALL COLLECTIONS, Boho'Scape, Bottomwear veronica, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Essential Closet, Flash Sale, Flat 20% Edit, Hidden Gems, Hidden Gems 1, Influencers Edit-2, Kalki Koechlin | Shop The Look, Natural Fabrics, Pink Snow, Romance Yourself, Shorts, Skirts | Shorts, White Bloom"
16854,Phoebe Top|Contrast Cotton Schiffli Top,"Cute as a button. Thatâ€™s what this white crop top with ruffle sleeves makes you feel. Made from 100% soft cotton, embroidered in contrast schiffli. This top is comfy with a hint of playfulness to it. Reminder: Cotton uses half the water as polyester, so you're making a sustainable choice with this fit.",Top,virgio,1740,1740,0,"Colour:Ecru White, Fabric:Cotton, Gender:Women, GID_VWWTO24160013, GroupID:VWWTO24160013, Print:Embroidered, StyleID:VWWTO2416001301","ALL COLLECTIONS, Boho'Scape, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Essential Closet, Flash Sale, Flat 20% Edit, Hidden Gems, Hidden Gems 1, Influencers Edit-2, Kalki Koechlin | Shop The Look, Natural Fabrics, Pink Snow, Romance Yourself, The Pear Closet, Tops, Topwear, White Bloom"
16867,Avalon|Cotton Co-Ord Set,"Say yes to this ultra sexy yet chic co-ord set. Featuring a gorgeous cropped puff sleeve top and a flirty ruffle skirt, this is the go-to fit of your summer dreams. Crafted from 100% cotton it scores a 100 on comfort and ease. Brownie points for the gorgeous chocolate brown colour",Co-Ord,virgio,3080,3080,0,"Colour:Chocolate Brown, Fabric:100% COTTON, Gender:Women, GID_VWWCO24160798, GroupID:VWWCO24160798, Print:Solid, Style ID:VWWCO2416079801","ALL COLLECTIONS, Autumn Pop, Content Creator Edit, Cotton Collection, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Influencers Edit-2, Just In!, Kalki Koechlin | Shop The Look, Mira Kapoor's picks, Mira's Casual Wardrobe, Mira's collection, Mocha Mousse, Perfect Match!, Styles for Content, Vacation Vibe"
16870,Brittani|Cotton Co-Ord Set,"A look that's straight from the dreamy streets of Paris. This chic co-ord set features a classy cropped shirt and sleek paper bag shorts. Crafted from cotton, the shirt is perfectly airy and breathable. The versatile shorts features slant pockets. The deep pink colour adds more charm and flair to the whole ensemble. Magnifique!",Co-Ord,virgio,3180,3015,5.19,"Color:Pink, Fabric:100% COTTON, Gender:Women, GID_VWWCO24140799, GroupID:VWWCO24140799, Print:Solid, Style ID:VWWCO2414079901","ALL COLLECTIONS, Brunch Ready, Co-ord Sets veronica, Co-ords, Concert Collection, coord-sets, Earth-friendly Fabrics, Flash Sale, Kalki Koechlin | Shop The Look, Mira's Casual Wardrobe, Perfect Match!, Pink Bloom, Pink Snow"
16874,Cindy|Floral Co-Ords,"Dive into perfection with our gorgeous green co-ord. Crafted from viscose, this set ensures sophistication. The crop top boasts a chic twisted front detail and sweetheart neckline, while the midi skirt features the same twisted front detail and a flattering pencil silhouette.",Co-Ord,virgio,3230,3230,0,"Colour:Sage Green, Fabric:Viscose, Gender:Women, GID_VWWCO24170160, GroupID:VWWCO24170160, Print:Floral, StyleID:VWWCO2417016001","ALL COLLECTIONS, Casual Essentials, Celeb Selects, Co-ords, Content Creator Edit, Date Collection, Earth-friendly Fabrics, Flash Sale, Floral Collection, Green Breeze, Influencer Edit, Kalki Koechlin | Shop The Look, Mira's Casual Wardrobe, Natural Fabrics, Perfect Match!, The Figure, The Figure 8 Closet, Viscose Collection"
16877,Dany|Cotton Co-Ord Set,"If there's comfort food, there can also be a comfort fit. This navy co-ord set featuring comfy straight pants and a chic sleeveless top is perfect for shopping, after-gym, dinner dates, brunch time, meetings, meet-ups. Phew! It's that versatile. Being crafted from cotton is just one more reason to love it.",Co-Ord,virgio,2980,2980,0,"BadgeColour:#FDFDFDB3, Colour:Navy, Fabric:100% COTTON, Gender:Women, GID_VWWCO24160813, GroupID:VWWCO24160813, Print:Solid, Style ID:VWWCO2416081301","ALL COLLECTIONS, Autumn Pop, Azure Isles, Celeb Selects, Co-ord Sets veronica, Co-ords, coord-sets, Cotton Collection, Denim & Beyond, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Influencer Picks, Kalki Koechlin | Shop The Look, Lounge Wear, Mira's Casual Wardrobe, Mira's collection, Perfect Match!, Threads of Freedom"
16880,Milanka|Chic Cotton Co-Ords,"Step out in style with this chic ensemble featuring a crop ruched shirt and a bubble mini skirt. Crafted from 100% cotton for comfort, the shirt offers a flattering fit with its cool ruched detail and sleek black color. Pair it effortlessly with the versatile black bubble skirt for a cute and comfortable look perfect for any occasion, from brunch with friends to a romantic date night.",Co-Ord,virgio,3230,3230,0,"Alaya, Country of Origin:India, Fabric:Cotton, Gender:Women, Print:Solid","Alaya F X Elle, ALL COLLECTIONS, Autumn Pop, Casual Essentials, Celeb Picks, Celeb Selects, Co-ords, Concert Collection, Cotton Collection, Date Collection, Deep Black, Denim & Beyond, Earth-friendly Fabrics, Flash Sale, Kalki Koechlin | Shop The Look, Mira's Casual Wardrobe, Mira's collection, Natural Fabrics, Perfect Match!, Stripes & Casuals, Summer Breathable Collection, The Rakhi Edit, Vacation Vibe"
16884,Alicia|Cotton Striped Co-ords,"This blue and white striped co-ords set, crafted from 100% cotton, features a ruched skirt with frill detail and a twisted crop top with airy sleevesâ€”perfect for effortless, stylish comfort from brunch to the dance floor.",Co-Ord,virgio,3400,3060,10,"Colour:Blue, Fabric:100% COTTON, Gender:Women, GID_VWWCO24220138, GroupID:VWWCO24220138, Style ID:VWWCO2422013801","ALL COLLECTIONS, Brunch Ready, Co-ords, Content Creator Edit, coord-sets, Denim & Beyond, Earth-friendly Fabrics, Entwine & Whirl, Flash Sale, Hidden Gems, Kalki Koechlin | Shop The Look, Kinnari's Picks, Midnight Sapphire, Mystic Blue, Stripes & Casuals, The Figure, The Figure 8 Closet, The Grid Collective, The Pear Closet, Vacation Vibe"
16887,Alicia Skirt|Cotton Striped Ruched Skirt,"This blue and white striped ruched skirt brings your wardrobe a pop of personality. With its charming frill detail, itâ€™ll take you from a casual brunch to the dance floor without breaking a sweat. Crafted from 100% soft and breathable cotton get ready to shimmy-shimmy with ease",Skirt,virgio,1740,1220,29.89,"Colour:Blue, Fabric:100% COTTON, Gender:Women, GID_VWWSK24220138, GroupID:VWWSK24220138, Print:STRIPES, StyleID:VWWSK2422013801","ALL COLLECTIONS, Bottom wear, Bottomwear veronica, discount year end sale, Earth-friendly Fabrics, Eco-friendly Skirt Co-Ord Sets For Women, Entwine & Whirl, Flash Sale, Hidden Gems, Hidden Gems 1, Kalki Koechlin | Shop The Look, Kinnari's Picks, Midnight Sapphire, Mystic Blue, Skirts | Shorts, Stripe Club x Elevated Essentials, Stripes & Casuals, The Apple Closet, The Figure, The Figure 8 Closet, The Grid Collective, The Pear Closet"
16890,Alicia Top|Striped Cotton Crop Top,"The twisted crop top is easy to pair with every other piece in your closet. Crafted from 100% cotton, this top scores a 100% on comfort and ease. The classic striped print and airy sleeves give it a modern look. Breeze into brunches and boardrooms in this summer staple",Top,virgio,1840,1840,0,"Colour:Blue, Fabric:100% COTTON, Gender:Women, GID_VWWTO24220138, GroupID:VWWTO24220138, Style ID:VWWTO2422013801","ALL COLLECTIONS, Earth-friendly Fabrics, Entwine & Whirl, Flash Sale, Flat 20% Edit, Hidden Gems, Hidden Gems 1, Kalki Koechlin | Shop The Look, Midnight Sapphire, Mira's Casual Wardrobe, Mystic Blue, Office To Off-Duty, Stripe Club x Elevated Essentials, Stripes & Casuals, The Grid Collective, The Pear Closet, Threads of Freedom, Topwear"
16897,Lynn|Gathered-Detail Crop Top,"Get set for an ice cream date with our Cotton Pleated Detail Crop Top, radiating vibrant orange hues for a fun-filled day out. This fitted crop top boasts intricate pleated detailing, a chic square neckline, and half puff sleeves.",Top,virgio,1540,1540,0,"Colour:Orange, Fabric:Cotton, Gender:Women, GID_VWWTO24190165, GroupID:VWWTO24190165, Print:Checks, Style ID:VWWTO2419016501","ALL COLLECTIONS, Casual Essentials, Cotton Collection, discount year end sale, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Hidden Gems 1, Influencers Edit-2, Kalki Koechlin | Shop The Look, Mira's Casual Wardrobe, Natural Fabrics, Stripes & Casuals, Summer Breathable Collection, Summer Capsule, Threads of Freedom, Tops, Topwear"
16903,Melanie|Bustier Cotton Crop Top,Take on that summer vacation with our Green Floral Bustier Cotton Crop Top. This fitted piece features a chic square neckline and half puff sleeves. The floral print and straight hemline add a touch of charm and versatility to any outfit.,Top,virgio,1540,1540,0,"Colour:Green, Fabric:Cotton, Gender:Women, GID_VWWTO24190163, GroupID:VWWTO24190163, Print:Floral, StyleID:VWWTO2419016301","ALL COLLECTIONS, Autumn Awaits, Autumn Pop, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Flash Sale, Flat 20% Edit, Floral Collection, Green Breeze, Hidden Gems, Hidden Gems 1, Influencer Edit, Influencers Edit-2, Kalki Koechlin | Shop The Look, Lounge Wear, Mira's Casual Wardrobe, Natural Fabrics, Stripes & Casuals, Summer Breathable Collection, Summer Capsule, Tops, Topwear, Vintage Bloom"
16907,Deanna|Bustier Cotton Crop Top,"A light pink crop top is a wardrobe must-have, perfect for pairing with a range of bottoms. Introducing our Floral Bustier Cotton Crop Top: a fitted garment featuring a chic square neckline and half puff sleeves, exuding undeniable style.",Top,virgio,1540,1540,0,"Colour:Pink, Fabric:Cotton, Gender:Women, GID_VWWTO24190163, GroupID:VWWTO24190163, Print:Floral, StyleID:VWWTO2419016302","ALL COLLECTIONS, Autumn Awaits, Autumn Pop, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Flash Sale, Flat 20% Edit, Floral Collection, Hidden Gems, Hidden Gems 1, Influencer Edit, Influencers Edit-2, Kalki Koechlin | Shop The Look, Lounge Wear, Mira's Casual Wardrobe, Natural Fabrics, Pink Bloom, Pink Snow, Stripes & Casuals, Summer Breathable Collection, Summer Capsule, Tops, Topwear, Vintage Bloom"
16912,Hanli|Cut-Out Cotton Dress,"Turn heads at your next brunch with our Green Waist Cut-Out Detail Dress in cotton, this mini fit & flare dress features a V-neck, half sleeves, and a stylish waist cut-out. It offers a perfect blend of comfort and chic style.",Dress,virgio,1790,1790,0,"Colour:Green, Fabric:Cotton, Gender:Women, GID_VWWDR24190162, GroupID:VWWDR24190162, Print:Floral, StyleID:VWWDR2419016201","ALL COLLECTIONS, Autumn Awaits, Autumn Pop, Casual Essentials, Cotton Collection, Discount Delights, Dresses, Earth-friendly Fabrics, Flash Sale, Flat 20% Edit, Floral Collection, Green Breeze, Hidden Gems, Hidden Gems 1, Influencer Edit, Kalki Koechlin | Shop The Look, Lounge Wear, Mira Kapoor's Mini Picks, Mira Kapoor's picks, Mira's Casual Wardrobe, Mira's collection, Natural Fabrics, Perfect Match!, Stripes & Casuals, Summer Breathable Collection, The Figure, The Figure 8 Closet, Vintage Bloom"
16915,Zeline|Cut-Out Cotton Dress,"Our refreshing Pink Cotton Dress is perfect for a vibrant day out. This mini fit & flare dress features a V-neck and half sleeves, with a playful waist cut-out for a touch of whimsy and",Dress,virgio,1790,1790,0,"Colour:Pink, Fabric:Cotton, Gender:Women, GID_VWWDR24190162, GroupID:VWWDR24190162, Print:Floral, StyleID:VWWDR2419016202","ALL COLLECTIONS, Autumn Awaits, Autumn Pop, Casual Essentials, Cotton Collection, Dresses, Earth-friendly Fabrics, Flash Sale, Flat 20% Edit, Floral Collection, Hidden Gems, Hidden Gems 1, Influencer Edit, Influencers Edit-2, Kalki Koechlin | Shop The Look, Lounge Wear, Mira Kapoor's Mini Picks, Mira's Casual Wardrobe, Natural Fabrics, Perfect Match!, Pink Bloom, Pink Snow, Stripes & Casuals, Summer Breathable Collection, The Figure, The Figure 8 Closet, Vintage Bloom"
